SLF4J(W): Class path contains multiple SLF4J providers.
SLF4J(W): Found provider [scribe.slf4j.ScribeServiceProvider@746a824a]
SLF4J(W): Found provider [ch.qos.logback.classic.spi.LogbackServiceProvider@4ab93a72]
SLF4J(W): See https://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J(I): Actual provider is of type [scribe.slf4j.ScribeServiceProvider@746a824a]
2024.07.03 15:20:32 WARN  Flyway upgrade recommended: H2 2.2.224 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.220.
2024.07.03 15:32:06 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:08 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:10 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:10 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:10 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:11 WARN  no build target for: /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala
2024.07.03 15:32:11 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:11 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:22 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:26 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:35 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:35 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:45 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:47 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:47 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:48 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:50 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:50 WARN  no build target for: /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala
2024.07.03 15:32:50 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:50 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:54 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:32:54 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:08 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:08 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:14 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:14 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:15 WARN  no build target for: /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala
2024.07.03 15:33:15 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:15 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:28 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:33 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:33 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:35 WARN  no build target for: /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala
2024.07.03 15:33:35 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:35 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:44 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:44 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:48 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:48 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:48 WARN  no build target for: /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala
2024.07.03 15:33:48 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:48 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:49 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:53 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:33:53 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:34:03 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:34:03 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:34:04 WARN  no build target for: /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala
2024.07.03 15:34:03 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:34:04 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:34:08 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:34:09 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:34:09 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:34:13 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:34:54 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:34:54 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:34:56 WARN  no build target for: /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala
2024.07.03 15:34:56 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:34:56 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:00 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:01 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:04 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:04 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:05 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:05 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:05 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:05 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:05 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:05 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:06 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:07 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:07 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:08 WARN  no build target for: /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala
2024.07.03 15:35:08 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:08 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:26 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:28 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:28 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:28 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:28 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:31 WARN  no build target for: /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala
2024.07.03 15:35:31 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:31 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:39 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:42 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
Jul 03, 2024 3:35:42 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 330
2024.07.03 15:35:44 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:44 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:47 WARN  no build target for: /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala
2024.07.03 15:35:47 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:47 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:35:47 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:36:03 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:36:03 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:36:05 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
2024.07.03 15:36:05 INFO  no build target found for /home/pigeon/Downloads/msc/MSc-Project/testing/harnesses-code/sequoia-chinensis/src/main/scala/sequoiaChinensis.scala. Using presentation compiler with project's scala-library version: 2.13.12
